State,Date,Daily_New_Cases,Curve_Day,Pop_Pct,Pop_Pct_M1,Pop_Pct_M2,Pop_Pct_M3,Pop_Pct_M4,Pop_Pct_M5,Pop_Pct_M6,Pop_Pct_M7,Three_Day_Avg_Pop_Pct,Seven_Day_Avg_Pop_Pct,Pct_Change,Pct_Change_M1,Pct_Change_M2,Pct_Change_M3,Pct_Change_M4,Pct_Change_M5,Pct_Change_M6,Pct_Change_M7,Three_Day_Avg_Pct_Chg,Seven_Day_Avg_Pct_Chg
NJ,4/14/2020,2440,20,0.00026401,0.00029366,0.00039894,0.00038466,0.00038423,0.00038672,0.00032699,0.00035902,0.00031887,0.00034846,-2.965E-05,-0.00010528,1.428E-05,4.3E-07,-2.49E-06,5.973E-05,-3.203E-05,-2.554E-05,-4.022E-05,-1.357E-05
NJ,4/15/2020,2229,21,0.00024118,0.00026401,0.00029366,0.00039894,0.00038466,0.00038423,0.00038672,0.00032699,0.00026629,0.0003362,-2.283E-05,-2.965E-05,-0.00010528,1.428E-05,4.3E-07,-2.49E-06,5.973E-05,-3.203E-05,-5.259E-05,-1.226E-05
NJ,4/16/2020,4284,22,0.00046354,0.00024118,0.00026401,0.00029366,0.00039894,0.00038466,0.00038423,0.00038672,0.00032291,0.00034718,0.00022236,-2.283E-05,-2.965E-05,-0.00010528,1.428E-05,4.3E-07,-2.49E-06,5.973E-05,5.663E-05,1.097E-05
NJ,4/17/2020,3157,23,0.0003416,0.00046354,0.00024118,0.00026401,0.00029366,0.00039894,0.00038466,0.00038423,0.00034877,0.00034109,-0.00012194,0.00022236,-2.283E-05,-2.965E-05,-0.00010528,1.428E-05,4.3E-07,-2.49E-06,2.586E-05,-6.09E-06
NJ,4/18/2020,2949,24,0.00031909,0.0003416,0.00046354,0.00024118,0.00026401,0.00029366,0.00039894,0.00038466,0.00037474,0.00033172,-2.251E-05,-0.00012194,0.00022236,-2.283E-05,-2.965E-05,-0.00010528,1.428E-05,4.3E-07,2.597E-05,-9.37E-06
NJ,4/19/2020,3853,25,0.00041691,0.00031909,0.0003416,0.00046354,0.00024118,0.00026401,0.00029366,0.00039894,0.0003592,0.00033429,9.782E-05,-2.251E-05,-0.00012194,0.00022236,-2.283E-05,-2.965E-05,-0.00010528,1.428E-05,-1.555E-05,2.57E-06
NJ,4/20/2020,3487,26,0.0003773,0.00041691,0.00031909,0.0003416,0.00046354,0.00024118,0.00026401,0.00029366,0.0003711,0.00034623,-3.96E-05,9.782E-05,-2.251E-05,-0.00012194,0.00022236,-2.283E-05,-2.965E-05,-0.00010528,1.19E-05,1.195E-05
NJ,4/21/2020,3590,27,0.00038845,0.0003773,0.00041691,0.00031909,0.0003416,0.00046354,0.00024118,0.00026401,0.00039422,0.00036401,1.114E-05,-3.96E-05,9.782E-05,-2.251E-05,-0.00012194,0.00022236,-2.283E-05,-2.965E-05,2.312E-05,1.778E-05
NJ,4/22/2020,3479,28,0.00037644,0.00038845,0.0003773,0.00041691,0.00031909,0.0003416,0.00046354,0.00024118,0.00038073,0.00038333,-1.201E-05,1.114E-05,-3.96E-05,9.782E-05,-2.251E-05,-0.00012194,0.00022236,-2.283E-05,-1.349E-05,1.932E-05
NJ,4/23/2020,4161,29,0.00045023,0.00037644,0.00038845,0.0003773,0.00041691,0.00031909,0.0003416,0.00046354,0.00040504,0.00038143,7.379E-05,-1.201E-05,1.114E-05,-3.96E-05,9.782E-05,-2.251E-05,-0.00012194,0.00022236,2.431E-05,-1.9E-06
NJ,4/24/2020,2171,30,0.00023491,0.00045023,0.00037644,0.00038845,0.0003773,0.00041691,0.00031909,0.0003416,0.00035386,0.00036619,-0.00021532,7.379E-05,-1.201E-05,1.114E-05,-3.96E-05,9.782E-05,-2.251E-05,-0.00012194,-5.118E-05,-1.524E-05
NJ,4/25/2020,3322,31,0.00035945,0.00023491,0.00045023,0.00037644,0.00038845,0.0003773,0.00041691,0.00031909,0.0003482,0.00037196,0.00012454,-0.00021532,7.379E-05,-1.201E-05,1.114E-05,-3.96E-05,9.782E-05,-2.251E-05,-5.66E-06,5.77E-06
NJ,4/26/2020,3483,32,0.00037687,0.00035945,0.00023491,0.00045023,0.00037644,0.00038845,0.0003773,0.00041691,0.00032374,0.00036624,1.742E-05,0.00012454,-0.00021532,7.379E-05,-1.201E-05,1.114E-05,-3.96E-05,9.782E-05,-2.445E-05,-5.72E-06
NJ,4/27/2020,2139,33,0.00023145,0.00037687,0.00035945,0.00023491,0.00045023,0.00037644,0.00038845,0.0003773,0.00032259,0.0003454,-0.00014542,1.742E-05,0.00012454,-0.00021532,7.379E-05,-1.201E-05,1.114E-05,-3.96E-05,-1.15E-06,-2.084E-05
NJ,4/28/2020,2691,34,0.00029117,0.00023145,0.00037687,0.00035945,0.00023491,0.00045023,0.00037644,0.00038845,0.00029983,0.0003315,5.973E-05,-0.00014542,1.742E-05,0.00012454,-0.00021532,7.379E-05,-1.201E-05,1.114E-05,-2.276E-05,-1.39E-05
NJ,4/29/2020,2424,35,0.00026228,0.00029117,0.00023145,0.00037687,0.00035945,0.00023491,0.00045023,0.00037644,0.00026163,0.00031519,-2.889E-05,5.973E-05,-0.00014542,1.742E-05,0.00012454,-0.00021532,7.379E-05,-1.201E-05,-3.82E-05,-1.631E-05
NJ,4/30/2020,2423,36,0.00026218,0.00026228,0.00029117,0.00023145,0.00037687,0.00035945,0.00023491,0.00045023,0.00027188,0.00028833,-1.1E-07,-2.889E-05,5.973E-05,-0.00014542,1.742E-05,0.00012454,-0.00021532,7.379E-05,1.024E-05,-2.687E-05
NJ,5/1/2020,2551,37,0.00027603,0.00026218,0.00026228,0.00029117,0.00023145,0.00037687,0.00035945,0.00023491,0.00026683,0.0002942,1.385E-05,-1.1E-07,-2.889E-05,5.973E-05,-0.00014542,1.742E-05,0.00012454,-0.00021532,-5.05E-06,5.87E-06
NJ,5/2/2020,2525,38,0.00027321,0.00027603,0.00026218,0.00026228,0.00029117,0.00023145,0.00037687,0.00035945,0.00027047,0.00028188,-2.81E-06,1.385E-05,-1.1E-07,-2.889E-05,5.973E-05,-0.00014542,1.742E-05,0.00012454,3.64E-06,-1.232E-05
NJ,5/3/2020,3692,39,0.00039948,0.00027321,0.00027603,0.00026218,0.00026228,0.00029117,0.00023145,0.00037687,0.00031624,0.00028511,0.00012627,-2.81E-06,1.385E-05,-1.1E-07,-2.889E-05,5.973E-05,-0.00014542,1.742E-05,4.577E-05,3.23E-06
NJ,5/4/2020,1893,40,0.00020483,0.00039948,0.00027321,0.00027603,0.00026218,0.00026228,0.00029117,0.00023145,0.00029251,0.00028131,-0.00019466,0.00012627,-2.81E-06,1.385E-05,-1.1E-07,-2.889E-05,5.973E-05,-0.00014542,-2.373E-05,-3.8E-06
NJ,5/5/2020,2379,41,0.00025741,0.00020483,0.00039948,0.00027321,0.00027603,0.00026218,0.00026228,0.00029117,0.00028724,0.00027649,5.259E-05,-0.00019466,0.00012627,-2.81E-06,1.385E-05,-1.1E-07,-2.889E-05,5.973E-05,-5.27E-06,-4.82E-06
NJ,5/6/2020,1377,42,0.000149,0.00025741,0.00020483,0.00039948,0.00027321,0.00027603,0.00026218,0.00026228,0.00020375,0.00026031,-0.00010842,5.259E-05,-0.00019466,0.00012627,-2.81E-06,1.385E-05,-1.1E-07,-2.889E-05,-8.35E-05,-1.618E-05
NJ,5/7/2020,2059,43,0.00022279,0.000149,0.00025741,0.00020483,0.00039948,0.00027321,0.00027603,0.00026218,0.00020973,0.00025468,7.379E-05,-0.00010842,5.259E-05,-0.00019466,0.00012627,-2.81E-06,1.385E-05,-1.1E-07,5.99E-06,-5.63E-06
NJ,5/8/2020,2101,44,0.00022733,0.00022279,0.000149,0.00025741,0.00020483,0.00039948,0.00027321,0.00027603,0.00019971,0.00024772,4.54E-06,7.379E-05,-0.00010842,5.259E-05,-0.00019466,0.00012627,-2.81E-06,1.385E-05,-1.003E-05,-6.96E-06
NJ,5/9/2020,1369,45,0.00014813,0.00022733,0.00022279,0.000149,0.00025741,0.00020483,0.00039948,0.00027321,0.00019942,0.00022985,-7.92E-05,4.54E-06,7.379E-05,-0.00010842,5.259E-05,-0.00019466,0.00012627,-2.81E-06,-2.9E-07,-1.787E-05
NJ,5/10/2020,1433,46,0.00015505,0.00014813,0.00022733,0.00022279,0.000149,0.00025741,0.00020483,0.00039948,0.00017684,0.00019494,6.92E-06,-7.92E-05,4.54E-06,7.379E-05,-0.00010842,5.259E-05,-0.00019466,0.00012627,-2.258E-05,-3.492E-05
NJ,5/11/2020,1126,47,0.00012184,0.00015505,0.00014813,0.00022733,0.00022279,0.000149,0.00025741,0.00020483,0.00014167,0.00018308,-3.322E-05,6.92E-06,-7.92E-05,4.54E-06,7.379E-05,-0.00010842,5.259E-05,-0.00019466,-3.517E-05,-1.186E-05
NJ,5/12/2020,959,48,0.00010377,0.00012184,0.00015505,0.00014813,0.00022733,0.00022279,0.000149,0.00025741,0.00012689,0.00016113,-1.807E-05,-3.322E-05,6.92E-06,-7.92E-05,4.54E-06,7.379E-05,-0.00010842,5.259E-05,-1.479E-05,-2.195E-05
NJ,5/13/2020,798,49,8.635E-05,0.00010377,0.00012184,0.00015505,0.00014813,0.00022733,0.00022279,0.000149,0.00010398,0.00015218,-1.742E-05,-1.807E-05,-3.322E-05,6.92E-06,-7.92E-05,4.54E-06,7.379E-05,-0.00010842,-2.29E-05,-8.95E-06
NJ,5/14/2020,1180,50,0.00012768,8.635E-05,0.00010377,0.00012184,0.00015505,0.00014813,0.00022733,0.00022279,0.00010593,0.00013859,4.133E-05,-1.742E-05,-1.807E-05,-3.322E-05,6.92E-06,-7.92E-05,4.54E-06,7.379E-05,1.95E-06,-1.359E-05
NJ,5/15/2020,1477,51,0.00015982,0.00012768,8.635E-05,0.00010377,0.00012184,0.00015505,0.00014813,0.00022733,0.00012461,0.00012895,3.214E-05,4.133E-05,-1.742E-05,-1.807E-05,-3.322E-05,6.92E-06,-7.92E-05,4.54E-06,1.868E-05,-9.65E-06
NJ,5/16/2020,904,52,9.782E-05,0.00015982,0.00012768,8.635E-05,0.00010377,0.00012184,0.00015505,0.00014813,0.00012844,0.00012176,-6.2E-05,3.214E-05,4.133E-05,-1.742E-05,-1.807E-05,-3.322E-05,6.92E-06,-7.92E-05,3.82E-06,-7.19E-06
NJ,5/17/2020,1801,53,0.00019487,9.782E-05,0.00015982,0.00012768,8.635E-05,0.00010377,0.00012184,0.00015505,0.00015083,0.00012745,9.706E-05,-6.2E-05,3.214E-05,4.133E-05,-1.742E-05,-1.807E-05,-3.322E-05,6.92E-06,2.24E-05,5.69E-06
NJ,5/18/2020,1879,54,0.00020331,0.00019487,9.782E-05,0.00015982,0.00012768,8.635E-05,0.00010377,0.00012184,0.00016533,0.00013909,8.44E-06,9.706E-05,-6.2E-05,3.214E-05,4.133E-05,-1.742E-05,-1.807E-05,-3.322E-05,1.45E-05,1.164E-05
